TimeStamp, Source,LogType,Description
05.15 15:12.09, ScriptExecThread(5),Info,Per server script "Oracle_Reports_Audit.script" finished in 499 ms. Request count: 1. Status: 0
05.15 15:12.09, ScriptExecThread(5),Info,Per server script "Parallels_Plesk_Audit.script" starting
05.15 15:12.10, ScriptExecThread(6),Info,Per server script "Oracle_Application_Logs.script" finished in 14960 ms. Request count: 2. Status: 0
05.15 15:12.10, ScriptExecThread(6),Info,Per server script "phpMoAdmin_Remote_Code_Execution.script" starting
05.15 15:12.10, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/css/img
05.15 15:12.10, Crawler,Info,[TCrawler : $0BA802B0] Processing file /css/img
05.15 15:12.10, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:12.10, ScriptExecThread(5),Info,Per server script "Parallels_Plesk_Audit.script" finished in 998 ms. Request count: 1. Status: 0
05.15 15:12.10, ScriptExecThread(5),Info,Per server script "PHP_CGI_RCE_Force_Redirect.script" starting
05.15 15:12.11, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/infodb/search_by_name.php
05.15 15:12.11, Crawler,Info,[TCrawler : $0BA802B0] Processing file /infodb/search_by_name.php
05.15 15:12.13, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/cors/cors_noJS.php
05.15 15:12.13, Crawler,Info,[TCrawler : $0BA802B0] Processing file /cors/cors_noJS.php
05.15 15:12.13, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:12.14, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/infodb/readme.php
05.15 15:12.14, Crawler,Info,[TCrawler : $0BA802B0] Processing file /infodb/readme.php
05.15 15:12.16, ScriptExecThread(2),Info,Per server script "Movable_Type_4_RCE.script" finished in 43555 ms. Request count: 2. Status: 0
05.15 15:12.16, ScriptExecThread(2),Info,Per server script "PHP_Hash_Collision_Denial_Of_Service.script" starting
05.15 15:12.16, ScriptExecThread(2),Info,Per server script "PHP_Hash_Collision_Denial_Of_Service.script" finished in 0 ms. Request count: 0. Status: 0
05.15 15:12.16, ScriptExecThread(2),Info,Per server script "Plesk_Agent_SQL_Injection.script" starting
05.15 15:12.18, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/infodb/comment.php
05.15 15:12.18, Crawler,Info,[TCrawler : $0BA802B0] Processing file /infodb/comment.php
05.15 15:12.19, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/infodb/readmetop.php
05.15 15:12.19, Crawler,Info,[TCrawler : $0BA802B0] Processing file /infodb/readmetop.php
05.15 15:12.19, ScriptExecThread(4),Info,Per server script "JMX_RMI_service.script" finished in 57751 ms. Request count: 0. Status: 0
05.15 15:12.19, ScriptExecThread(4),Info,Per server script "Plesk_SSO_XXE.script" starting
05.15 15:12.20, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/xmldb/search_by_name.php
05.15 15:12.20, Crawler,Info,[TCrawler : $0BA802B0] Processing file /xmldb/search_by_name.php
05.15 15:12.20, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/infodb/search_by_name.php
05.15 15:12.20, Crawler,Info,[TCrawler : $0BA802B0] Processing file /infodb/search_by_name.php (variation 1)
05.15 15:12.21, ScriptExecThread(5),Info,Per server script "PHP_CGI_RCE_Force_Redirect.script" finished in 10468 ms. Request count: 9. Status: 0
05.15 15:12.21, ScriptExecThread(5),Info,Per server script "Plone&Zope_Remote_Command_Execution.script" starting
05.15 15:12.21, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/xmldb/search_by_name.php?index=Lunch
05.15 15:12.21, Crawler,Info,[TCrawler : $0BA802B0] Processing file /xmldb/search_by_name.php (variation 1)
05.15 15:12.21, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/xmldb/search_by_name.php
05.15 15:12.22, ScriptExecThread(6),Info,Per server script "phpMoAdmin_Remote_Code_Execution.script" finished in 11623 ms. Request count: 3. Status: 0
05.15 15:12.22, ScriptExecThread(6),Info,Per server script "Pyramid_Debug_Mode.script" starting
05.15 15:12.22, ScriptExecThread(5),Info,Per server script "Plone&Zope_Remote_Command_Execution.script" finished in 952 ms. Request count: 1. Status: 0
05.15 15:12.22, ScriptExecThread(5),Info,Per server script "Railo_Audit.script" starting
05.15 15:12.22, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/xmldb/search_by_name.php?index=Waffles
05.15 15:12.22, Crawler,Info,[TCrawler : $0BA802B0] Processing file /xmldb/search_by_name.php (variation 2)
05.15 15:12.22, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/xmldb/search_by_name.php
05.15 15:12.22, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/xmldb/search_by_name.php
05.15 15:12.22, ScriptExecThread(6),Info,Per server script "Pyramid_Debug_Mode.script" finished in 780 ms. Request count: 1. Status: 0
05.15 15:12.22, ScriptExecThread(6),Info,Per server script "Rails_XML_YAML.script" starting
05.15 15:12.22, ScriptExecThread(6),Info,Per server script "Rails_XML_YAML.script" finished in 0 ms. Request count: 0. Status: 0
05.15 15:12.22, ScriptExecThread(6),Info,Per server script "Registration_Page.script" starting
05.15 15:12.23, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/jsmenu/auto_osrun_inc.js
05.15 15:12.23, Crawler,Info,[TCrawler : $0BA802B0] Processing file /jsmenu/auto_osrun_inc.js
05.15 15:12.23, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:12.24, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/bjax
05.15 15:12.24, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/bjax/
05.15 15:12.24, Crawler,Info,[TCrawler : $0BA802B0] Processing file /bjax
05.15 15:12.25, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/shutterform
05.15 15:12.25, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/shutterform/
05.15 15:12.25, Crawler,Info,[TCrawler : $0BA802B0] Processing file /shutterform
05.15 15:12.26, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/shutterform/
05.15 15:12.26, Crawler,Info,[TCrawler : $0BA802B0] Processing file /shutterform
05.15 15:12.26, Reporter,Info,[medium] HTML form without CSRF protection "/shutterform"
05.15 15:12.26, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/shutterform/index.php
05.15 15:12.26, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/shutterform/index.php
05.15 15:12.26, ScriptExecThread(2),Info,Per server script "Plesk_Agent_SQL_Injection.script" finished in 10468 ms. Request count: 1. Status: 0
05.15 15:12.26, ScriptExecThread(2),Info,Per server script "Reverse_Proxy_Bypass.script" starting
05.15 15:12.27, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/data
05.15 15:12.30, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/css/style-forms.css
05.15 15:12.30, Crawler,Info,[TCrawler : $0BA802B0] Processing file /css/style-forms.css
05.15 15:12.30, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:12.32, ScriptExecThread(5),Info,Per server script "Railo_Audit.script" finished in 10171 ms. Request count: 1. Status: 0
05.15 15:12.32, ScriptExecThread(5),Info,Per server script "RubyOnRails_Database_File.script" starting
05.15 15:12.40, ScriptExecThread(4),Info,Per server script "Plesk_SSO_XXE.script" finished in 20951 ms. Request count: 2. Status: 0
05.15 15:12.40, ScriptExecThread(4),Info,Per server script "Same_Site_Scripting.script" starting
05.15 15:12.40, ScriptExecThread(7),Info,Per server script "Open_Redirect.script" finished in 67096 ms. Request count: 3. Status: 0
05.15 15:12.40, ScriptExecThread(7),Info,Per server script "Snoop_Servlet.script" starting
05.15 15:12.41, ScriptExecThread(4),Info,Per server script "Same_Site_Scripting.script" finished in 702 ms. Request count: 0. Status: 0
05.15 15:12.41, ScriptExecThread(4),Info,Per server script "Spring_Boot_Actuator.script" starting
05.15 15:12.42, ScriptExecThread(4),Info,Per server script "Spring_Boot_Actuator.script" finished in 780 ms. Request count: 1. Status: 0
05.15 15:12.42, ScriptExecThread(4),Info,Per server script "SSL_Audit.script" starting
05.15 15:12.42, ScriptExecThread(4),Info,Per server script "SSL_Audit.script" finished in 0 ms. Request count: 0. Status: 0
05.15 15:12.42, ScriptExecThread(4),Info,Per server script "Subdomain_Takeover.script" starting
05.15 15:12.43, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/react/
05.15 15:12.43, Crawler,Info,[TCrawler : $0BA802B0] Processing file /react
05.15 15:12.43, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/react/react.js
05.15 15:12.43, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/react/app.js
05.15 15:12.43, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/react/js7.js
05.15 15:12.45, ScriptExecThread(1),Info,Per server script "Apache_httpOnly_Cookie_Disclosure.script" finished in 102555 ms. Request count: 1. Status: 0
05.15 15:12.45, ScriptExecThread(1),Info,Per server script "Tomcat_Audit.script" starting
05.15 15:13.14, ScriptExecThread(0),Info,Per server script "AJP_Audit.script" finished in 132055 ms. Request count: 0. Status: 0
05.15 15:13.14, ScriptExecThread(0),Info,Per server script "Tomcat_Default_Credentials.script" starting
05.15 15:13.14, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/rest/
05.15 15:13.14, Crawler,Info,[TCrawler : $0BA802B0] Processing file /rest
05.15 15:13.15, ScriptExecThread(7),Info,Per server script "Snoop_Servlet.script" finished in 34959 ms. Request count: 6. Status: 0
05.15 15:13.15, ScriptExecThread(7),Info,Per server script "Tomcat_Examples.script" starting
05.15 15:13.16, ScriptExecThread(0),Info,Per server script "Tomcat_Default_Credentials.script" finished in 1310 ms. Request count: 2. Status: 0
05.15 15:13.16, ScriptExecThread(0),Info,Per server script "Tomcat_Hello_JSP_XSS.script" starting
05.15 15:13.16, ScriptExecThread(0),Info,Per server script "Tomcat_Hello_JSP_XSS.script" finished in 578 ms. Request count: 1. Status: 0
05.15 15:13.16, ScriptExecThread(0),Info,Per server script "Tomcat_Status_Page.script" starting
05.15 15:13.16, ScriptExecThread(2),Info,Per server script "Reverse_Proxy_Bypass.script" finished in 50201 ms. Request count: 4. Status: 0
05.15 15:13.16, ScriptExecThread(2),Info,Per server script "Tornado_Debug_Mode.script" starting
05.15 15:13.17, ScriptExecThread(0),Info,Per server script "Tomcat_Status_Page.script" finished in 608 ms. Request count: 1. Status: 0
05.15 15:13.17, ScriptExecThread(0),Info,Per server script "Track_Trace_Server_Methods.script" starting
05.15 15:13.17, ScriptExecThread(2),Info,Per server script "Tornado_Debug_Mode.script" finished in 671 ms. Request count: 1. Status: 0
05.15 15:13.17, ScriptExecThread(2),Info,Per server script "Unprotected_phpMyAdmin_Interface.script" starting
05.15 15:13.18, ScriptExecThread(7),Info,Per server script "Tomcat_Examples.script" finished in 2465 ms. Request count: 4. Status: 0
05.15 15:13.18, ScriptExecThread(7),Info,Per server script "Version_Check.script" starting
05.15 15:13.18, Reporter,Info,[medium] Multiple vulnerabilities fixed in PHP versions 5.5.12 and 5.4.28 "Web Server"
05.15 15:13.18, ScriptExecThread(7),Info,Per server script "Version_Check.script" finished in 16 ms. Request count: 0. Status: 0
05.15 15:13.18, ScriptExecThread(7),Info,Per server script "VirtualHost_Audit.script" starting
05.15 15:13.18, ScriptExecThread(0),Info,Per server script "Track_Trace_Server_Methods.script" finished in 1232 ms. Request count: 2. Status: 0
05.15 15:13.18, ScriptExecThread(0),Info,Per server script "VMWare_Directory_Traversal.script" starting
05.15 15:13.19, ScriptExecThread(0),Info,Per server script "VMWare_Directory_Traversal.script" finished in 547 ms. Request count: 1. Status: 0
05.15 15:13.19, ScriptExecThread(0),Info,Per server script "WAF_Detection.script" starting
05.15 15:13.19, ScriptExecThread(9),Info,Per server script "Options_Server_Method.script" finished in 96783 ms. Request count: 1. Status: 0
05.15 15:13.19, ScriptExecThread(9),Info,Per server script "WebInfWebXML_Audit.script" starting
05.15 15:13.33, ScriptExecThread(3),Info,Per server script "Apache_Solr_Exposed.script" finished in 150198 ms. Request count: 3. Status: 0
05.15 15:13.33, ScriptExecThread(3),Info,Per server script "WebLogic_Audit.script" starting
05.15 15:13.51, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/soap/
05.15 15:13.51, Crawler,Warning,Request: http://www.webscantest.com/soap/
Cannot connect. [00020004]
Error while connecting to web server
05.15 15:14.14, ScriptExecThread(5),Info,Per server script "RubyOnRails_Database_File.script" finished in 102446 ms. Request count: 15. Status: 0
05.15 15:14.14, ScriptExecThread(5),Info,Per server script "WEBrick_Directory_Traversal.script" starting
05.15 15:14.15, ScriptExecThread(5),Info,Per server script "WEBrick_Directory_Traversal.script" finished in 998 ms. Request count: 1. Status: 0
05.15 15:14.15, ScriptExecThread(5),Info,Per server script "Web_Server_Default_Welcome_Page.script" starting
05.15 15:14.22, ScriptExecThread(1),Info,Per server script "Tomcat_Audit.script" finished in 97345 ms. Request count: 2. Status: 0
05.15 15:14.22, ScriptExecThread(1),Info,Per server script "Web_Statistics.script" starting
05.15 15:14.23, ScriptExecThread(5),Info,Per server script "Web_Server_Default_Welcome_Page.script" finished in 7270 ms. Request count: 1. Status: 0
05.15 15:14.23, ScriptExecThread(5),Info,Per server script "XML_External_Entity_Injection.script" starting
05.15 15:14.23, ScriptExecThread(5),Info,Per server script "XML_External_Entity_Injection.script" finished in 655 ms. Request count: 1. Status: 0
05.15 15:14.23, ScriptExecThread(5),Info,Per server script "Zend_Framework_Config_File.script" starting
05.15 15:14.24, ScriptExecThread(5),Info,Per server script "Zend_Framework_Config_File.script" finished in 827 ms. Request count: 1. Status: 0
05.15 15:14.25, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/cors/
05.15 15:14.25, Crawler,Info,[TCrawler : $0BA802B0] Processing file /cors
05.15 15:14.25, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/cors/cors_null.php
05.15 15:14.25, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/cors/cors_CSRF.php
05.15 15:14.25, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/cors/cors_public.php
05.15 15:14.25, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/cors/cors_private.php
05.15 15:14.25, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/cors/cors_volatile.php
05.15 15:14.25, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/cors/cors_invalid.php
05.15 15:14.25, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/cors/cors_allow_all.php
05.15 15:14.25, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/cors/cors_notAuthorized.php
05.15 15:14.25, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/icons
05.15 15:14.25, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/css/
05.15 15:14.25, Crawler,Info,[TCrawler : $0BA802B0] Processing file /css
05.15 15:14.26, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/xmldb/
05.15 15:14.26, Crawler,Info,[TCrawler : $0BA802B0] Processing file /xmldb
05.15 15:14.26, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/infodb/
05.15 15:14.26, Crawler,Info,[TCrawler : $0BA802B0] Processing file /infodb
05.15 15:14.26, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/jsmenu/
05.15 15:14.26, Crawler,Info,[TCrawler : $0BA802B0] Processing file /jsmenu
05.15 15:14.26, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:14.27, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/images/
05.15 15:14.27, Crawler,Info,[TCrawler : $0BA802B0] Processing file /images
05.15 15:14.27, Crawler,Info,[TCrawler : $0BA802B0] Crawler:  http://www.webscantest.com/ State transition: CS_RUNNING -> CS_LOGIN
05.15 15:14.27, Crawler,Info,[TCrawler : $0BA802B0] Crawler:  http://www.webscantest.com/ State transition: CS_LOGIN -> CS_RUNNING
05.15 15:14.27, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/osrun/
05.15 15:14.27, Crawler,Info,[TCrawler : $0BA802B0] Processing file /osrun
05.15 15:14.27, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/osrun/whois.php
05.15 15:14.27, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/osrun/whois_nv.php
05.15 15:14.27, ScriptExecThread(0),Info,Per server script "WAF_Detection.script" finished in 68718 ms. Request count: 8. Status: 0
05.15 15:14.27, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/cal_endar/
05.15 15:14.27, Crawler,Info,[TCrawler : $0BA802B0] Processing file /cal_endar
05.15 15:14.27, Reporter,Info,[medium] HTML form without CSRF protection "/cal_endar"
05.15 15:14.27, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/cal_endar/
05.15 15:14.27, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/cal_endar/
05.15 15:14.27, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/cal_endar/
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/crawlsnags/
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Processing file /crawlsnags
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/crawlsnags/infiniteparam.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/crawlsnags/infiniteparam.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/crawlsnags/infiniteparam_js.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/crawlsnags/infiniteparam_js.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/crawlsnags/infiniteparam_form.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/crawlsnags/infiniteparam_form.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/csrf/token.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Processing file /csrf/token.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/csrf/token.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/csrf/csrfpost.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Processing file /csrf/csrfpost.php
05.15 15:14.28, Reporter,Info,[medium] HTML form without CSRF protection "/csrf/csrfpost.php"
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/csrf/csrfpost.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/csrf/session.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Processing file /csrf/session.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/csrf/session.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/csrf/redirect.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Processing file /csrf/redirect.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Added request for URL http://www.webscantest.com/csrf/redirect.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/business/access.php
05.15 15:14.28, Crawler,Info,[TCrawler : $0BA802B0] Processing file /business/access.php
05.15 15:14.29, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/business/access.php?serviceid=123456789
05.15 15:14.29, Crawler,Info,[TCrawler : $0BA802B0] Processing file /business/access.php (variation 1)
05.15 15:14.29, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/business/account.php
05.15 15:14.29, Crawler,Info,[TCrawler : $0BA802B0] Processing file /business/account.php
05.15 15:14.29, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/business/account.php?accountId=123456789-abcdef
05.15 15:14.29, Crawler,Info,[TCrawler : $0BA802B0] Processing file /business/account.php (variation 1)
05.15 15:14.29, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/business/quantity.php
05.15 15:14.29, Crawler,Info,[TCrawler : $0BA802B0] Processing file /business/quantity.php
05.15 15:14.29, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/business/quantity.php?quantity=123
05.15 15:14.29, Crawler,Info,[TCrawler : $0BA802B0] Processing file /business/quantity.php (variation 1)
05.15 15:14.29, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/business/quantity.php?quantity=1000
05.15 15:14.29, Crawler,Info,[TCrawler : $0BA802B0] Processing file /business/quantity.php (variation 2)
05.15 15:14.30, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/business/privilege.php
05.15 15:14.30, Crawler,Info,[TCrawler : $0BA802B0] Processing file /business/privilege.php
05.15 15:14.30, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/business/privilege.php?admin=yes
05.15 15:14.30, Crawler,Info,[TCrawler : $0BA802B0] Processing file /business/privilege.php (variation 1)
05.15 15:14.30, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/static/product7.html
05.15 15:14.30, Reporter,Info,[info] Broken links "/static/product7.html"
05.15 15:14.30, Crawler,Info,[TCrawler : $0BA802B0] Processing file /static/product7.html
05.15 15:14.30, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:14.30, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/static/product6.html
05.15 15:14.30, Reporter,Info,[info] Broken links "/static/product6.html"
05.15 15:14.30, Crawler,Info,[TCrawler : $0BA802B0] Processing file /static/product6.html
05.15 15:14.30, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:14.30, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/static/product9.html
05.15 15:14.30, Reporter,Info,[info] Broken links "/static/product9.html"
05.15 15:14.30, Crawler,Info,[TCrawler : $0BA802B0] Processing file /static/product9.html
05.15 15:14.30, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:14.30, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/static/product8.html
05.15 15:14.30, Reporter,Info,[info] Broken links "/static/product8.html"
05.15 15:14.30, Crawler,Info,[TCrawler : $0BA802B0] Processing file /static/product8.html
05.15 15:14.30, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/static/product5.html
05.15 15:14.31, Reporter,Info,[info] Broken links "/static/product5.html"
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] Processing file /static/product5.html
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/static/product2.html
05.15 15:14.31, Reporter,Info,[info] Broken links "/static/product2.html"
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] Processing file /static/product2.html
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/static/product1.html
05.15 15:14.31, Reporter,Info,[info] Broken links "/static/product1.html"
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] Processing file /static/product1.html
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/static/product4.html
05.15 15:14.31, Reporter,Info,[info] Broken links "/static/product4.html"
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] Processing file /static/product4.html
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/static/product3.html
05.15 15:14.31, Reporter,Info,[info] Broken links "/static/product3.html"
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] Processing file /static/product3.html
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/static/product37.html
05.15 15:14.31, Reporter,Info,[info] Broken links "/static/product37.html"
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] Processing file /static/product37.html
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/static/product36.html
05.15 15:14.31, Reporter,Info,[info] Broken links "/static/product36.html"
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] Processing file /static/product36.html
05.15 15:14.31, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:14.32, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/static/product38.html
05.15 15:14.32, Reporter,Info,[info] Broken links "/static/product38.html"
05.15 15:14.32, Crawler,Info,[TCrawler : $0BA802B0] Processing file /static/product38.html
05.15 15:14.32, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:14.32, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/static/product40.html
05.15 15:14.32, Reporter,Info,[info] Broken links "/static/product40.html"
05.15 15:14.32, Crawler,Info,[TCrawler : $0BA802B0] Processing file /static/product40.html
05.15 15:14.32, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:14.32, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/static/product39.html
05.15 15:14.32, Reporter,Info,[info] Broken links "/static/product39.html"
05.15 15:14.32, Crawler,Info,[TCrawler : $0BA802B0] Processing file /static/product39.html
05.15 15:14.32, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:14.32, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/static/product32.html
05.15 15:14.32, Reporter,Info,[info] Broken links "/static/product32.html"
05.15 15:14.32, Crawler,Info,[TCrawler : $0BA802B0] Processing file /static/product32.html
05.15 15:14.32, Crawler,Info,[TCrawler : $0BA802B0] No links found.
05.15 15:14.32, Crawler,Info,[TCrawler : $0BA802B0] Request done, http://www.webscantest.com/static/product31.html
05.15 15:14.32, Reporter,Info,[info] Broken links "/static/product31.html"
05.15 15:14.32, Crawler,Info,[TCrawler : $0BA802B0] Processing file /static/product31.html
05.15 15:14.32, Crawler,Info,[TCrawler : $0BA802B0] No links found.
