TimeStamp, Source,LogType,Description
05.15 14:44.11, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/comment.php?pid=5
05.15 14:44.11, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/comment.php?pid=3
05.15 14:44.11, ScriptExecThread(9),Info,Per server script "JBoss_Status_Servlet_Information_Leak.script" finished in 858 ms. Request count: 3. Status: 0
05.15 14:44.11, ScriptExecThread(9),Info,Per server script "Jetty_Audit.script" starting
05.15 14:44.11, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/cart.php
05.15 14:44.11, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /cart.php (variation 3)
05.15 14:44.12, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/listproducts.php?artist=2
05.15 14:44.12, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /listproducts.php (variation 5)
05.15 14:44.12, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/comment.php?pid=6
05.15 14:44.12, ScriptExecThread(9),Info,Per server script "Jetty_Audit.script" finished in 281 ms. Request count: 1. Status: 0
05.15 14:44.12, ScriptExecThread(9),Info,Per server script "JMX_RMI_service.script" starting
05.15 14:44.12, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/secured/newuser.php
05.15 14:44.12, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /secured/newuser.php (variation 1)
05.15 14:44.12, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/secured/style.css
05.15 14:44.12, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/secured
05.15 14:44.12, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/secured/
05.15 14:44.12, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /secured
05.15 14:44.12, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:44.12, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/listproducts.php?artist=3
05.15 14:44.12, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /listproducts.php (variation 6)
05.15 14:44.12, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/comment.php
05.15 14:44.12, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /comment.php
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/comment.php
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /comment.php (variation 2)
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Templates/
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /Templates
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/color-printer/3
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/color-printer/3/
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/network-attached-storage-dlink/1
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/network-attached-storage-dlink/1/
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/images
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/Mod_Rewrite_Shop/images/
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /Mod_Rewrite_Shop/images
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:44.13, ScriptExecThread(3),Info,Per server script "JBoss_Audit.script" finished in 2965 ms. Request count: 8. Status: 0
05.15 14:44.13, ScriptExecThread(3),Info,Per server script "lighttpd_v1434_Sql_Injection.script" starting
05.15 14:44.13, ScriptExecThread(3),Info,Per server script "lighttpd_v1434_Sql_Injection.script" finished in 0 ms. Request count: 0. Status: 0
05.15 14:44.13, ScriptExecThread(3),Info,Per server script "Lotus_Domino_crlf_xss.script" starting
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /Mod_Rewrite_Shop/Details
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/color-printer
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /Mod_Rewrite_Shop/Details/color-printer
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /Mod_Rewrite_Shop/Details/web-camera-a4tech
05.15 14:44.13, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:44.14, ScriptExecThread(3),Info,Per server script "Lotus_Domino_crlf_xss.script" finished in 343 ms. Request count: 1. Status: 0
05.15 14:44.14, ScriptExecThread(3),Info,Per server script "Misfortune_Cookie.script" starting
05.15 14:44.14, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/network-attached-storage-dlink
05.15 14:44.14, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /Mod_Rewrite_Shop/Details/network-attached-storage-dlink
05.15 14:44.14, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:44.15, ScriptExecThread(6),Info,Per server script "IBM_WebSphere_Audit.script" finished in 6443 ms. Request count: 1. Status: 0
05.15 14:44.15, ScriptExecThread(6),Info,Per server script "MongoDB_Audit.script" starting
05.15 14:44.20, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Flash/add.fla
05.15 14:44.20, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /Flash/add.fla
05.15 14:44.20, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:44.21, ScriptExecThread(7),Info,Per server script "Jenkins_Audit.script" finished in 10000 ms. Request count: 1. Status: 0
05.15 14:44.21, ScriptExecThread(7),Info,Per server script "Movable_Type_4_RCE.script" starting
05.15 14:44.21, ScriptExecThread(7),Info,Per server script "Movable_Type_4_RCE.script" finished in 530 ms. Request count: 2. Status: 0
05.15 14:44.21, ScriptExecThread(7),Info,Per server script "ms12-050.script" starting
05.15 14:44.22, ScriptExecThread(7),Info,Per server script "ms12-050.script" finished in 297 ms. Request count: 1. Status: 0
05.15 14:44.22, ScriptExecThread(7),Info,Per server script "Nginx_PHP_FastCGI_Code_Execution_File_Upload.script" starting
05.15 14:44.22, ScriptExecThread(7),Info,Per server script "Nginx_PHP_FastCGI_Code_Execution_File_Upload.script" finished in 546 ms. Request count: 2. Status: 0
05.15 14:44.22, ScriptExecThread(7),Info,Per server script "Open_Redirect.script" starting
05.15 14:44.23, ScriptExecThread(7),Info,Per server script "Open_Redirect.script" finished in 826 ms. Request count: 3. Status: 0
05.15 14:44.23, ScriptExecThread(7),Info,Per server script "Options_Server_Method.script" starting
05.15 14:44.23, ScriptExecThread(7),Info,Per server script "Options_Server_Method.script" finished in 266 ms. Request count: 1. Status: 0
05.15 14:44.23, ScriptExecThread(7),Info,Per server script "Oracle_Application_Logs.script" starting
05.15 14:44.24, ScriptExecThread(3),Info,Per server script "Misfortune_Cookie.script" finished in 10016 ms. Request count: 1. Status: 0
05.15 14:44.24, ScriptExecThread(3),Info,Per server script "Oracle_Reports_Audit.script" starting
05.15 14:44.24, ScriptExecThread(3),Info,Per server script "Oracle_Reports_Audit.script" finished in 265 ms. Request count: 1. Status: 0
05.15 14:44.24, ScriptExecThread(3),Info,Per server script "Parallels_Plesk_Audit.script" starting
05.15 14:44.24, ScriptExecThread(7),Info,Per server script "Oracle_Application_Logs.script" finished in 546 ms. Request count: 2. Status: 0
05.15 14:44.24, ScriptExecThread(7),Info,Per server script "phpMoAdmin_Remote_Code_Execution.script" starting
05.15 14:44.25, ScriptExecThread(6),Info,Per server script "MongoDB_Audit.script" finished in 10015 ms. Request count: 1. Status: 0
05.15 14:44.25, ScriptExecThread(6),Info,Per server script "PHP_CGI_RCE_Force_Redirect.script" starting
05.15 14:44.25, ScriptExecThread(7),Info,Per server script "phpMoAdmin_Remote_Code_Execution.script" finished in 795 ms. Request count: 3. Status: 0
05.15 14:44.25, ScriptExecThread(7),Info,Per server script "PHP_Hash_Collision_Denial_Of_Service.script" starting
05.15 14:44.25, ScriptExecThread(7),Info,Per server script "PHP_Hash_Collision_Denial_Of_Service.script" finished in 0 ms. Request count: 0. Status: 0
05.15 14:44.25, ScriptExecThread(7),Info,Per server script "Plesk_Agent_SQL_Injection.script" starting
05.15 14:44.27, ScriptExecThread(5),Info,Per server script "Hadoop_Cluster_Web_Interface.script" finished in 22823 ms. Request count: 3. Status: 0
05.15 14:44.27, ScriptExecThread(5),Info,Per server script "Plesk_SSO_XXE.script" starting
05.15 14:44.28, ScriptExecThread(6),Info,Per server script "PHP_CGI_RCE_Force_Redirect.script" finished in 2886 ms. Request count: 9. Status: 0
05.15 14:44.28, ScriptExecThread(6),Info,Per server script "Plone&Zope_Remote_Command_Execution.script" starting
05.15 14:44.28, ScriptExecThread(6),Info,Per server script "Plone&Zope_Remote_Command_Execution.script" finished in 265 ms. Request count: 1. Status: 0
05.15 14:44.28, ScriptExecThread(6),Info,Per server script "Pyramid_Debug_Mode.script" starting
05.15 14:44.28, ScriptExecThread(6),Info,Per server script "Pyramid_Debug_Mode.script" finished in 265 ms. Request count: 1. Status: 0
05.15 14:44.28, ScriptExecThread(6),Info,Per server script "Railo_Audit.script" starting
05.15 14:44.28, ScriptExecThread(6),Info,Per server script "Railo_Audit.script" finished in 265 ms. Request count: 1. Status: 0
05.15 14:44.28, ScriptExecThread(6),Info,Per server script "Rails_XML_YAML.script" starting
05.15 14:44.28, ScriptExecThread(6),Info,Per server script "Rails_XML_YAML.script" finished in 0 ms. Request count: 0. Status: 0
05.15 14:44.28, ScriptExecThread(6),Info,Per server script "Registration_Page.script" starting
05.15 14:44.30, ScriptExecThread(4),Info,Per server script "Java_Debug_Wire_Protocol_Audit.script" finished in 20280 ms. Request count: 0. Status: 0
05.15 14:44.30, ScriptExecThread(4),Info,Per server script "Reverse_Proxy_Bypass.script" starting
05.15 14:44.31, ScriptExecThread(4),Info,Per server script "Reverse_Proxy_Bypass.script" finished in 1311 ms. Request count: 4. Status: 0
05.15 14:44.31, ScriptExecThread(4),Info,Per server script "RubyOnRails_Database_File.script" starting
05.15 14:44.35, ScriptExecThread(7),Info,Per server script "Plesk_Agent_SQL_Injection.script" finished in 10015 ms. Request count: 1. Status: 0
05.15 14:44.35, ScriptExecThread(7),Info,Per server script "Same_Site_Scripting.script" starting
05.15 14:44.35, ScriptExecThread(7),Info,Per server script "Same_Site_Scripting.script" finished in 530 ms. Request count: 0. Status: 0
05.15 14:44.35, ScriptExecThread(7),Info,Per server script "Snoop_Servlet.script" starting
05.15 14:44.49, ScriptExecThread(5),Info,Per server script "Plesk_SSO_XXE.script" finished in 22011 ms. Request count: 2. Status: 0
05.15 14:44.49, ScriptExecThread(5),Info,Per server script "Spring_Boot_Actuator.script" starting
05.15 14:44.59, Slow_HTTP_DOS,Info,Slow_HTTP_DOS finished and the server is not vulnerable. Difference is 202
05.15 14:44.59, Scan,Info,Internal module finished.
05.15 14:45.01, ScriptExecThread(7),Info,Per server script "Snoop_Servlet.script" finished in 25273 ms. Request count: 6. Status: 0
05.15 14:45.01, ScriptExecThread(7),Info,Per server script "SSL_Audit.script" starting
05.15 14:45.01, ScriptExecThread(7),Info,Per server script "SSL_Audit.script" finished in 15 ms. Request count: 0. Status: 0
05.15 14:45.01, ScriptExecThread(7),Info,Per server script "Subdomain_Takeover.script" starting
05.15 14:45.02, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/secured/newuser.php
05.15 14:45.02, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /secured/newuser.php
05.15 14:45.02, Crawler,Info,[TCrawler : $0BBC02B0] Crawler:  http://testphp.vulnweb.com/ State transition: CS_RUNNING -> CS_LOGIN
05.15 14:45.02, Crawler,Info,[TCrawler : $0BBC02B0] Crawler:  http://testphp.vulnweb.com/ State transition: CS_LOGIN -> CS_RUNNING
05.15 14:45.02, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/hpp/params.php?aaaa=
05.15 14:45.02, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /hpp/params.php (variation 1)
05.15 14:45.02, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:45.02, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/hpp/params.php
05.15 14:45.02, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /hpp/params.php
05.15 14:45.02, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:45.02, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/hpp/params.php?p=valid&pp=12
05.15 14:45.02, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /hpp/params.php (variation 2)
05.15 14:45.02, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:45.02, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/secured/style.css
05.15 14:45.02, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /secured/style.css
05.15 14:45.02, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/secured/
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /secured
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/color-printer/3/
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /Mod_Rewrite_Shop/Details/color-printer/3
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/Mod_Rewrite_Shop/BuyProduct-3
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/Mod_Rewrite_Shop/RateProduct-3.html
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /Mod_Rewrite_Shop/Details/web-camera-a4tech/2
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/Mod_Rewrite_Shop/BuyProduct-2
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/Mod_Rewrite_Shop/RateProduct-2.html
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/network-attached-storage-dlink/1/
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /Mod_Rewrite_Shop/Details/network-attached-storage-dlink/1
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/Mod_Rewrite_Shop/BuyProduct-1
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/Mod_Rewrite_Shop/RateProduct-1.html
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/images/
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /Mod_Rewrite_Shop/images
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Crawler:  http://testphp.vulnweb.com/ State transition: CS_RUNNING -> CS_LOGIN
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Crawler:  http://testphp.vulnweb.com/ State transition: CS_LOGIN -> CS_RUNNING
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/BuyProduct-3
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/Mod_Rewrite_Shop/BuyProduct-3/
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/RateProduct-3.html
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /Mod_Rewrite_Shop/RateProduct-3.html
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/BuyProduct-2
05.15 14:45.03, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/Mod_Rewrite_Shop/BuyProduct-2/
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/RateProduct-2.html
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /Mod_Rewrite_Shop/RateProduct-2.html
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/BuyProduct-1
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/Mod_Rewrite_Shop/BuyProduct-1/
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/RateProduct-1.html
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /Mod_Rewrite_Shop/RateProduct-1.html
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Crawler:  http://testphp.vulnweb.com/ State transition: CS_RUNNING -> CS_LOGIN
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Crawler:  http://testphp.vulnweb.com/ State transition: CS_LOGIN -> CS_RUNNING
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/BuyProduct-2/
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /Mod_Rewrite_Shop/BuyProduct-2
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/BuyProduct-3/
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /Mod_Rewrite_Shop/BuyProduct-3
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/Mod_Rewrite_Shop/BuyProduct-1/
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Processing file /Mod_Rewrite_Shop/BuyProduct-1
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] No links found.
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Crawler:  http://testphp.vulnweb.com/ State transition: CS_RUNNING -> CS_LOGIN
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Crawler:  http://testphp.vulnweb.com/ State transition: CS_LOGIN -> CS_RUNNING
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Request done, http://testphp.vulnweb.com/
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Processing file / (variation 1)
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Crawler:  http://testphp.vulnweb.com/ State transition: CS_RUNNING -> CS_LOGIN
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Crawler:  http://testphp.vulnweb.com/ State transition: CS_LOGIN -> CS_RUNNING
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] No more requests.
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Crawler:  http://testphp.vulnweb.com/ State transition: CS_RUNNING -> CS_INTERCEPTION_MODE
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Analyzing file: /
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Analyzing file: /artists.php
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Analyzing file: /AJAX/index.php
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Analyzing file: /artists.php?artist=1
05.15 14:45.04, Crawler,Info,[TCrawler : $0BBC02B0] Analyzing file: /product.php
05.15 14:45.05, ScriptExecThread(6),Info,Per server script "Registration_Page.script" finished in 37003 ms. Request count: 14. Status: 0
05.15 14:45.05, ScriptExecThread(6),Info,Per server script "Tomcat_Audit.script" starting
05.15 14:45.06, ScriptExecThread(6),Info,Per server script "Tomcat_Audit.script" finished in 765 ms. Request count: 2. Status: 0
05.15 14:45.06, ScriptExecThread(6),Info,Per server script "Tomcat_Default_Credentials.script" starting
05.15 14:45.06, ScriptExecThread(3),Info,Per server script "Parallels_Plesk_Audit.script" finished in 42510 ms. Request count: 1. Status: 0
05.15 14:45.06, ScriptExecThread(3),Info,Per server script "Tomcat_Examples.script" starting
05.15 14:45.07, ScriptExecThread(4),Info,Per server script "RubyOnRails_Database_File.script" finished in 35318 ms. Request count: 15. Status: 0
05.15 14:45.07, ScriptExecThread(4),Info,Per server script "Tomcat_Hello_JSP_XSS.script" starting
05.15 14:45.07, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/AJAX/showxml.php
05.15 14:45.07, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/AJAX/showxml.php
05.15 14:45.07, Crawler,Info,[TCrawler : $0BBC02B0] Requested: http://testphp.vulnweb.com/AJAX/showxml.php
05.15 14:45.07, ScriptExecThread(6),Info,Per server script "Tomcat_Default_Credentials.script" finished in 702 ms. Request count: 2. Status: 0
05.15 14:45.07, ScriptExecThread(6),Info,Per server script "Tomcat_Status_Page.script" starting
05.15 14:45.07, ScriptExecThread(4),Info,Per server script "Tomcat_Hello_JSP_XSS.script" finished in 266 ms. Request count: 1. Status: 0
05.15 14:45.07, ScriptExecThread(4),Info,Per server script "Tornado_Debug_Mode.script" starting
05.15 14:45.07, ScriptExecThread(8),Info,Per server script "elasticsearch_Audit.script" finished in 64210 ms. Request count: 1. Status: 0
05.15 14:45.07, ScriptExecThread(8),Info,Per server script "Track_Trace_Server_Methods.script" starting
05.15 14:45.07, ScriptExecThread(6),Info,Per server script "Tomcat_Status_Page.script" finished in 265 ms. Request count: 1. Status: 0
05.15 14:45.07, ScriptExecThread(6),Info,Per server script "Unprotected_phpMyAdmin_Interface.script" starting
05.15 14:45.07, ScriptExecThread(4),Info,Per server script "Tornado_Debug_Mode.script" finished in 265 ms. Request count: 1. Status: 0
05.15 14:45.07, ScriptExecThread(4),Info,Per server script "Version_Check.script" starting
05.15 14:45.07, Reporter,Info,[high] nginx SPDY heap buffer overflow "Web Server"
05.15 14:45.07, ScriptExecThread(4),Info,Per server script "Version_Check.script" finished in 0 ms. Request count: 0. Status: 0
05.15 14:45.07, ScriptExecThread(4),Info,Per server script "VirtualHost_Audit.script" starting
05.15 14:45.07, ScriptExecThread(3),Info,Per server script "Tomcat_Examples.script" finished in 1045 ms. Request count: 4. Status: 0
05.15 14:45.07, ScriptExecThread(3),Info,Per server script "VMWare_Directory_Traversal.script" starting
05.15 14:45.07, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/AJAX/infoartist.php
05.15 14:45.07, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/AJAX/infoartist.php?id=1
05.15 14:45.07, Crawler,Info,[TCrawler : $0BBC02B0] Requested: http://testphp.vulnweb.com/AJAX/infoartist.php?id=1
05.15 14:45.08, ScriptExecThread(8),Info,Per server script "Track_Trace_Server_Methods.script" finished in 514 ms. Request count: 2. Status: 0
05.15 14:45.08, ScriptExecThread(8),Info,Per server script "WAF_Detection.script" starting
05.15 14:45.08, ScriptExecThread(3),Info,Per server script "VMWare_Directory_Traversal.script" finished in 281 ms. Request count: 1. Status: 0
05.15 14:45.08, ScriptExecThread(3),Info,Per server script "WebInfWebXML_Audit.script" starting
05.15 14:45.08, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/AJAX/infoartist.php?id=2
05.15 14:45.08, Crawler,Info,[TCrawler : $0BBC02B0] Requested: http://testphp.vulnweb.com/AJAX/infoartist.php?id=2
05.15 14:45.08, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/AJAX/infoartist.php?id=3
05.15 14:45.08, Crawler,Info,[TCrawler : $0BBC02B0] Requested: http://testphp.vulnweb.com/AJAX/infoartist.php?id=3
05.15 14:45.08, ScriptExecThread(8),Info,Per server script "WAF_Detection.script" finished in 921 ms. Request count: 8. Status: 0
05.15 14:45.08, ScriptExecThread(8),Info,Per server script "WebLogic_Audit.script" starting
05.15 14:45.09, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/AJAX/infocateg.php
05.15 14:45.09, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/AJAX/infocateg.php?id=1
05.15 14:45.09, Crawler,Info,[TCrawler : $0BBC02B0] Requested: http://testphp.vulnweb.com/AJAX/infocateg.php?id=1
05.15 14:45.09, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/AJAX/infocateg.php?id=2
05.15 14:45.09, Crawler,Info,[TCrawler : $0BBC02B0] Requested: http://testphp.vulnweb.com/AJAX/infocateg.php?id=2
05.15 14:45.09, Reporter,Info,[low] Possible virtual host found "localhost"
05.15 14:45.09, ScriptExecThread(8),Info,Per server script "WebLogic_Audit.script" finished in 842 ms. Request count: 3. Status: 0
05.15 14:45.09, ScriptExecThread(8),Info,Per server script "WEBrick_Directory_Traversal.script" starting
05.15 14:45.09, Crawler,Info,[TCrawler : $0BBC02B0] Added request for URL http://testphp.vulnweb.com/AJAX/infocateg.php?id=3
